Price,Close,High,Low,Open,Volume
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
Datetime,,,,,
2026-01-19 07:00:00+07:00,1.161440134048462,1.1627906560897827,1.161440134048462,1.1627906560897827,0
2026-01-19 07:15:00+07:00,1.1627906560897827,1.1627906560897827,1.161170482635498,1.16130530834198,0
2026-01-19 07:30:00+07:00,1.1641442775726318,1.1641442775726318,1.162520408630371,1.1626555919647217,0
2026-01-19 07:45:00+07:00,1.163602590560913,1.1640088558197021,1.1634671688079834,1.163873314857483,0
2026-01-19 08:00:00+07:00,1.163061261177063,1.163602590560913,1.163061261177063,1.1634671688079834,0
2026-01-19 08:15:00+07:00,1.1627906560897827,1.1633317470550537,1.1627906560897827,1.1627906560897827,0
2026-01-19 08:30:00+07:00,1.1629259586334229,1.1631964445114136,1.1627906560897827,1.1629259586334229,0
2026-01-19 08:45:00+07:00,1.162520408630371,1.1631964445114136,1.162520408630371,1.1627906560897827,0
2026-01-19 09:00:00+07:00,1.1626555919647217,1.1626555919647217,1.1623852252960205,1.162520408630371,0
2026-01-19 09:15:00+07:00,1.1623852252960205,1.1626555919647217,1.1619800329208374,1.1626555919647217,0
2026-01-19 09:30:00+07:00,1.16225004196167,1.162520408630371,1.16225004196167,1.162520408630371,0
2026-01-19 09:45:00+07:00,1.1621150970458984,1.16225004196167,1.1621150970458984,1.1621150970458984,0
2026-01-19 10:00:00+07:00,1.1619800329208374,1.16225004196167,1.1619800329208374,1.16225004196167,0
2026-01-19 10:15:00+07:00,1.162520408630371,1.162520408630371,1.1619800329208374,1.1619800329208374,0
2026-01-19 10:30:00+07:00,1.162520408630371,1.1626555919647217,1.1623852252960205,1.162520408630371,0
2026-01-19 10:45:00+07:00,1.1627906560897827,1.1629259586334229,1.162520408630371,1.162520408630371,0
2026-01-19 11:00:00+07:00,1.1629259586334229,1.163061261177063,1.1629259586334229,1.1629259586334229,0
2026-01-19 11:15:00+07:00,1.1633317470550537,1.1633317470550537,1.163061261177063,1.163061261177063,0
2026-01-19 11:30:00+07:00,1.1633317470550537,1.1633317470550537,1.163061261177063,1.1633317470550537,0
2026-01-19 11:45:00+07:00,1.163602590560913,1.163602590560913,1.1633317470550537,1.1633317470550537,0
2026-01-19 12:00:00+07:00,1.163873314857483,1.163873314857483,1.163602590560913,1.1637378931045532,0
2026-01-19 12:15:00+07:00,1.1640088558197021,1.1640088558197021,1.1637378931045532,1.1637378931045532,0
2026-01-19 12:30:00+07:00,1.163602590560913,1.1640088558197021,1.163602590560913,1.163873314857483,0
2026-01-19 12:45:00+07:00,1.163061261177063,1.163602590560913,1.163061261177063,1.163602590560913,0
2026-01-19 13:00:00+07:00,1.1633317470550537,1.1633317470550537,1.163061261177063,1.1631964445114136,0
2026-01-19 13:15:00+07:00,1.1634671688079834,1.1634671688079834,1.163061261177063,1.163061261177063,0
2026-01-19 13:30:00+07:00,1.1629259586334229,1.1634671688079834,1.1629259586334229,1.1634671688079834,0
2026-01-19 13:45:00+07:00,1.1631964445114136,1.1633317470550537,1.1629259586334229,1.1629259586334229,0
2026-01-19 14:00:00+07:00,1.1642799377441406,1.1644154787063599,1.163061261177063,1.163061261177063,0
2026-01-19 14:15:00+07:00,1.163873314857483,1.1642799377441406,1.1637378931045532,1.1642799377441406,0
2026-01-19 14:30:00+07:00,1.1627906560897827,1.1637378931045532,1.1627906560897827,1.1637378931045532,0
2026-01-19 14:45:00+07:00,1.1629259586334229,1.163061261177063,1.1626555919647217,1.1627906560897827,0
2026-01-19 15:00:00+07:00,1.162520408630371,1.1631964445114136,1.1623852252960205,1.163061261177063,0
2026-01-19 15:15:00+07:00,1.1623852252960205,1.1629259586334229,1.1623852252960205,1.1626555919647217,0
2026-01-19 15:30:00+07:00,1.1627906560897827,1.1627906560897827,1.16225004196167,1.16225004196167,0
2026-01-19 15:45:00+07:00,1.1627906560897827,1.1627906560897827,1.162520408630371,1.1626555919647217,0
2026-01-19 16:00:00+07:00,1.1621150970458984,1.1633317470550537,1.1621150970458984,1.1627906560897827,0
2026-01-19 16:15:00+07:00,1.1618449687957764,1.1621150970458984,1.161440134048462,1.1621150970458984,0
2026-01-19 16:30:00+07:00,1.1627906560897827,1.1627906560897827,1.1618449687957764,1.1618449687957764,0
2026-01-19 16:45:00+07:00,1.1626555919647217,1.163061261177063,1.1626555919647217,1.1627906560897827,0
2026-01-19 17:00:00+07:00,1.1631964445114136,1.1631964445114136,1.1627906560897827,1.1627906560897827,0
2026-01-19 17:15:00+07:00,1.1627906560897827,1.163061261177063,1.1626555919647217,1.163061261177063,0
2026-01-19 17:30:00+07:00,1.1626555919647217,1.1627906560897827,1.1626555919647217,1.1626555919647217,0
2026-01-19 17:45:00+07:00,1.1629259586334229,1.163061261177063,1.162520408630371,1.1626555919647217,0
2026-01-19 18:00:00+07:00,1.1626555919647217,1.1627906560897827,1.162520408630371,1.1627906560897827,0
2026-01-19 18:15:00+07:00,1.162520408630371,1.1626555919647217,1.1623852252960205,1.162520408630371,0
2026-01-19 18:30:00+07:00,1.1627906560897827,1.1627906560897827,1.162520408630371,1.162520408630371,0
2026-01-19 18:45:00+07:00,1.1631964445114136,1.1631964445114136,1.1629259586334229,1.1629259586334229,0
2026-01-19 19:00:00+07:00,1.1631964445114136,1.1631964445114136,1.163061261177063,1.163061261177063,0
2026-01-19 19:15:00+07:00,1.1633317470550537,1.163602590560913,1.1631964445114136,1.1631964445114136,0
2026-01-19 19:30:00+07:00,1.163602590560913,1.163602590560913,1.1633317470550537,1.1633317470550537,0
2026-01-19 19:45:00+07:00,1.1629259586334229,1.1634671688079834,1.1629259586334229,1.1634671688079834,0
2026-01-19 20:00:00+07:00,1.1633317470550537,1.1634671688079834,1.163061261177063,1.163061261177063,0
2026-01-19 20:15:00+07:00,1.1634671688079834,1.1637378931045532,1.1633317470550537,1.1633317470550537,0
2026-01-19 20:30:00+07:00,1.163602590560913,1.163873314857483,1.163602590560913,1.1637378931045532,0
2026-01-19 20:45:00+07:00,1.1634671688079834,1.163873314857483,1.1634671688079834,1.1637378931045532,0
2026-01-19 21:00:00+07:00,1.163602590560913,1.1637378931045532,1.1634671688079834,1.1634671688079834,0
2026-01-19 21:15:00+07:00,1.163873314857483,1.163873314857483,1.1633317470550537,1.1633317470550537,0
2026-01-19 21:30:00+07:00,1.1640088558197021,1.1640088558197021,1.1637378931045532,1.163873314857483,0
2026-01-19 21:45:00+07:00,1.1644154787063599,1.1645511388778687,1.163873314857483,1.163873314857483,0
2026-01-19 22:00:00+07:00,1.1641442775726318,1.164686679840088,1.1641442775726318,1.1642799377441406,0
2026-01-19 22:15:00+07:00,1.163873314857483,1.1642799377441406,1.163873314857483,1.1641442775726318,0
2026-01-19 22:30:00+07:00,1.1637378931045532,1.1640088558197021,1.1637378931045532,1.1640088558197021,0
2026-01-19 22:45:00+07:00,1.1642799377441406,1.1644154787063599,1.163602590560913,1.1637378931045532,0
2026-01-19 23:00:00+07:00,1.164686679840088,1.164686679840088,1.1641442775726318,1.1642799377441406,0
2026-01-19 23:15:00+07:00,1.1648223400115967,1.1648223400115967,1.1645511388778687,1.164686679840088,0
2026-01-19 23:30:00+07:00,1.1648223400115967,1.1650937795639038,1.1645511388778687,1.164958119392395,0
2026-01-19 23:45:00+07:00,1.1645511388778687,1.1648223400115967,1.1645511388778687,1.1648223400115967,0
2026-01-20 00:00:00+07:00,1.164686679840088,1.164686679840088,1.1644154787063599,1.1645511388778687,0
2026-01-20 00:15:00+07:00,1.1644154787063599,1.1645511388778687,1.1644154787063599,1.1645511388778687,0
2026-01-20 00:30:00+07:00,1.1648223400115967,1.1648223400115967,1.1644154787063599,1.1644154787063599,0
2026-01-20 00:45:00+07:00,1.164958119392395,1.164958119392395,1.164686679840088,1.1648223400115967,0
2026-01-20 01:00:00+07:00,1.1652295589447021,1.1652295589447021,1.164958119392395,1.164958119392395,0
2026-01-20 01:15:00+07:00,1.1650937795639038,1.1652295589447021,1.1650937795639038,1.1650937795639038,0
2026-01-20 01:30:00+07:00,1.164958119392395,1.1652295589447021,1.164958119392395,1.1652295589447021,0
2026-01-20 01:45:00+07:00,1.164686679840088,1.1648223400115967,1.164686679840088,1.1648223400115967,0
2026-01-20 02:00:00+07:00,1.164958119392395,1.164958119392395,1.164686679840088,1.164686679840088,0
2026-01-20 02:15:00+07:00,1.164958119392395,1.1650937795639038,1.1648223400115967,1.1650937795639038,0
2026-01-20 02:30:00+07:00,1.164686679840088,1.164958119392395,1.164686679840088,1.164958119392395,0
2026-01-20 02:45:00+07:00,1.164686679840088,1.1648223400115967,1.1645511388778687,1.164686679840088,0
2026-01-20 03:00:00+07:00,1.1645511388778687,1.1648223400115967,1.1645511388778687,1.164686679840088,0
2026-01-20 03:15:00+07:00,1.164686679840088,1.164686679840088,1.1645511388778687,1.1645511388778687,0
2026-01-20 03:30:00+07:00,1.164686679840088,1.1648223400115967,1.164686679840088,1.164686679840088,0
2026-01-20 03:45:00+07:00,1.1648223400115967,1.1648223400115967,1.164686679840088,1.1648223400115967,0
2026-01-20 04:00:00+07:00,1.1648223400115967,1.164958119392395,1.1648223400115967,1.1648223400115967,0
2026-01-20 04:15:00+07:00,1.164686679840088,1.1648223400115967,1.164686679840088,1.1648223400115967,0
2026-01-20 04:30:00+07:00,1.164958119392395,1.164958119392395,1.164686679840088,1.164686679840088,0
2026-01-20 04:45:00+07:00,1.164958119392395,1.164958119392395,1.1648223400115967,1.164958119392395,0
2026-01-20 05:00:00+07:00,1.164958119392395,1.1656370162963867,1.1648223400115967,1.1656370162963867,0
2026-01-20 05:15:00+07:00,1.1650937795639038,1.1650937795639038,1.164958119392395,1.1650937795639038,0
2026-01-20 05:30:00+07:00,1.1650937795639038,1.1652295589447021,1.1648223400115967,1.1650937795639038,0
2026-01-20 05:45:00+07:00,1.164686679840088,1.1653653383255005,1.1642799377441406,1.164958119392395,0
2026-01-20 06:00:00+07:00,1.1645511388778687,1.164958119392395,1.1645511388778687,1.164958119392395,0
2026-01-20 06:15:00+07:00,1.1644154787063599,1.1645511388778687,1.1642799377441406,1.1645511388778687,0
2026-01-20 06:30:00+07:00,1.1642799377441406,1.1645511388778687,1.1642799377441406,1.1644154787063599,0
2026-01-20 06:45:00+07:00,1.1642799377441406,1.1644154787063599,1.1642799377441406,1.1642799377441406,0
2026-01-20 07:00:00+07:00,1.163873314857483,1.1642799377441406,1.163873314857483,1.1642799377441406,0
2026-01-20 07:15:00+07:00,1.1640088558197021,1.1641442775726318,1.1640088558197021,1.1640088558197021,0
2026-01-20 07:30:00+07:00,1.1637378931045532,1.1640088558197021,1.163602590560913,1.163873314857483,0
2026-01-20 07:45:00+07:00,1.1644154787063599,1.1644154787063599,1.163602590560913,1.163873314857483,0
2026-01-20 08:00:00+07:00,1.1645511388778687,1.164686679840088,1.1642799377441406,1.1644154787063599,0
2026-01-20 08:15:00+07:00,1.1644154787063599,1.1645511388778687,1.1642799377441406,1.1645511388778687,0
2026-01-20 08:30:00+07:00,1.1642799377441406,1.1644154787063599,1.1642799377441406,1.1644154787063599,0
2026-01-20 08:45:00+07:00,1.164686679840088,1.164686679840088,1.1642799377441406,1.1642799377441406,0
2026-01-20 09:00:00+07:00,1.1645511388778687,1.1648223400115967,1.1645511388778687,1.1648223400115967,0
2026-01-20 09:15:00+07:00,1.1648223400115967,1.1648223400115967,1.1644154787063599,1.1644154787063599,0
2026-01-20 09:30:00+07:00,1.164958119392395,1.164958119392395,1.164686679840088,1.1648223400115967,0
2026-01-20 09:45:00+07:00,1.1648223400115967,1.164958119392395,1.164686679840088,1.164958119392395,0
2026-01-20 10:00:00+07:00,1.1650937795639038,1.1650937795639038,1.164686679840088,1.1648223400115967,0
2026-01-20 10:15:00+07:00,1.16604483127594,1.16604483127594,1.1650937795639038,1.1650937795639038,0
2026-01-20 10:30:00+07:00,1.16604483127594,1.1661807298660278,1.1659088134765625,1.1659088134765625,0
2026-01-20 10:45:00+07:00,1.16604483127594,1.1661807298660278,1.1659088134765625,1.16604483127594,0
2026-01-20 11:00:00+07:00,1.1661807298660278,1.1663167476654053,1.1659088134765625,1.1659088134765625,0
2026-01-20 11:15:00+07:00,1.1665889024734497,1.1665889024734497,1.1661807298660278,1.1661807298660278,0
2026-01-20 11:30:00+07:00,1.1664528846740723,1.1667250394821167,1.1664528846740723,1.1665889024734497,0
2026-01-20 11:45:00+07:00,1.1668611764907837,1.1669973134994507,1.1663167476654053,1.1664528846740723,0
2026-01-20 12:00:00+07:00,1.1675423383712769,1.1675423383712769,1.1669973134994507,1.1669973134994507,0
2026-01-20 12:15:00+07:00,1.1669973134994507,1.1674060821533203,1.1669973134994507,1.1672697067260742,0
2026-01-20 12:30:00+07:00,1.1668611764907837,1.1669973134994507,1.1668611764907837,1.1669973134994507,0
2026-01-20 12:45:00+07:00,1.1667250394821167,1.1669973134994507,1.1667250394821167,1.1668611764907837,0
