Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2025-01-18 07:00:00+07:00,3489.961181640625,3490.75634765625,3471.925048828125,3474.066650390625,0
2025-01-18 08:00:00+07:00,3467.777587890625,3488.111328125,3458.5908203125,3488.111328125,0
2025-01-18 09:00:00+07:00,3450.0,3474.168701171875,3449.91357421875,3469.327392578125,0
2025-01-18 10:00:00+07:00,3387.21728515625,3454.205810546875,3374.498291015625,3449.595947265625,933869568
2025-01-18 11:00:00+07:00,3365.47802734375,3392.5361328125,3353.443359375,3382.810791015625,826789888
2025-01-18 12:00:00+07:00,3294.4013671875,3366.10986328125,3294.4013671875,3365.142333984375,667168768
2025-01-18 13:00:00+07:00,3313.6728515625,3335.711181640625,3303.018310546875,3303.018310546875,1131560960
2025-01-18 14:00:00+07:00,3289.42431640625,3312.568115234375,3281.321044921875,3312.5302734375,589062144
2025-01-18 15:00:00+07:00,3292.460693359375,3292.460693359375,3254.3251953125,3280.763916015625,628228096
2025-01-18 16:00:00+07:00,3267.611572265625,3296.9697265625,3255.11962890625,3290.527099609375,327376896
2025-01-18 17:00:00+07:00,3268.258056640625,3272.098876953125,3231.810546875,3267.752197265625,887201792
2025-01-18 18:00:00+07:00,3312.60595703125,3319.492919921875,3248.2900390625,3262.947998046875,1027956736
2025-01-18 19:00:00+07:00,3289.368408203125,3318.2451171875,3273.905029296875,3311.616943359375,460146688
2025-01-18 20:00:00+07:00,3316.446044921875,3316.446044921875,3279.555419921875,3288.25634765625,320131072
2025-01-18 21:00:00+07:00,3297.01904296875,3322.20947265625,3292.72509765625,3318.656494140625,0
2025-01-18 22:00:00+07:00,3309.093994140625,3337.874267578125,3287.3779296875,3296.215087890625,0
2025-01-18 23:00:00+07:00,3265.937744140625,3311.067138671875,3264.39453125,3305.091552734375,961566720
2025-01-19 00:00:00+07:00,3261.73828125,3280.968994140625,3254.954345703125,3254.954345703125,191680512
2025-01-19 01:00:00+07:00,3261.50732421875,3280.14453125,3255.722900390625,3257.01416015625,318511104
2025-01-19 02:00:00+07:00,3285.0107421875,3288.714111328125,3260.359130859375,3262.685546875,10973184
2025-01-19 03:00:00+07:00,3261.413330078125,3287.40966796875,3257.055419921875,3287.11376953125,0
2025-01-19 04:00:00+07:00,3270.21923828125,3281.19921875,3262.247314453125,3263.11474609375,0
2025-01-19 05:00:00+07:00,3279.401123046875,3284.468017578125,3271.415283203125,3271.415283203125,0
2025-01-19 06:00:00+07:00,3306.181884765625,3315.4560546875,3277.89990234375,3278.0546875,454719488
2025-01-19 07:00:00+07:00,3314.317626953125,3318.607666015625,3296.399658203125,3305.15576171875,294004736
2025-01-19 08:00:00+07:00,3348.934326171875,3359.712158203125,3312.59521484375,3312.59521484375,1135636480
2025-01-19 09:00:00+07:00,3351.84423828125,3373.392822265625,3346.47119140625,3349.704833984375,164098048
2025-01-19 10:00:00+07:00,3335.543212890625,3360.71826171875,3331.137939453125,3350.725341796875,0
2025-01-19 11:00:00+07:00,3279.98681640625,3332.702392578125,3279.98681640625,3331.451904296875,198887424
2025-01-19 12:00:00+07:00,3295.013916015625,3296.571044921875,3257.558837890625,3279.608642578125,0
2025-01-19 13:00:00+07:00,3283.422119140625,3296.16943359375,3283.2763671875,3294.886474609375,0
2025-01-19 14:00:00+07:00,3270.1015625,3288.334716796875,3259.84033203125,3280.06494140625,0
2025-01-19 15:00:00+07:00,3217.74267578125,3270.352294921875,3213.56201171875,3270.352294921875,0
2025-01-19 16:00:00+07:00,3221.783447265625,3226.175048828125,3146.693115234375,3217.23291015625,2221682688
2025-01-19 17:00:00+07:00,3172.35205078125,3222.206298828125,3171.14599609375,3222.206298828125,223440896
2025-01-19 18:00:00+07:00,3147.185546875,3179.103271484375,3130.1787109375,3169.96142578125,111300608
2025-01-19 19:00:00+07:00,3203.688232421875,3203.688232421875,3144.34814453125,3146.091796875,611680256
2025-01-19 20:00:00+07:00,3262.076904296875,3262.076904296875,3192.313720703125,3203.833251953125,1041317888
2025-01-19 21:00:00+07:00,3379.673828125,3390.685302734375,3260.756591796875,3262.26171875,6516518912
2025-01-19 22:00:00+07:00,3382.578369140625,3414.98388671875,3358.10400390625,3377.24951171875,1773019136
2025-01-19 23:00:00+07:00,3405.734130859375,3414.44384765625,3383.624267578125,3383.624267578125,0
