Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2026-01-17 07:00:00+07:00,3291.503173828125,3295.07275390625,3290.7724609375,3294.87060546875,0
2026-01-17 07:15:00+07:00,3291.8212890625,3293.486572265625,3291.32666015625,3291.95361328125,28839936
2026-01-17 07:30:00+07:00,3291.51611328125,3291.51611328125,3289.381103515625,3291.227783203125,30556160
2026-01-17 07:45:00+07:00,3291.20654296875,3291.6328125,3290.23828125,3291.3916015625,113940480
2026-01-17 08:00:00+07:00,3291.919189453125,3292.961181640625,3290.2080078125,3291.112060546875,7266304
2026-01-17 08:15:00+07:00,3290.5634765625,3294.156982421875,3290.5634765625,3292.077880859375,152489984
2026-01-17 08:30:00+07:00,3287.12646484375,3291.412109375,3287.12646484375,3291.412109375,16490496
2026-01-17 08:45:00+07:00,3289.1875,3289.4765625,3287.271240234375,3287.921630859375,42993664
2026-01-17 09:00:00+07:00,3285.54296875,3289.484619140625,3284.794189453125,3289.1328125,0
2026-01-17 09:15:00+07:00,3283.959716796875,3286.30224609375,3283.285888671875,3285.515869140625,0
2026-01-17 09:30:00+07:00,3285.622802734375,3286.80712890625,3282.8017578125,3283.386962890625,60915712
2026-01-17 09:45:00+07:00,3290.3251953125,3290.408203125,3285.613525390625,3285.613525390625,4833280
2026-01-17 10:00:00+07:00,3289.31396484375,3290.645263671875,3288.677001953125,3290.550537109375,0
2026-01-17 10:15:00+07:00,3288.783203125,3290.120849609375,3288.783203125,3289.285400390625,0
2026-01-17 10:30:00+07:00,3287.664306640625,3289.048828125,3286.478759765625,3289.04541015625,0
2026-01-17 10:45:00+07:00,3289.63330078125,3289.8544921875,3288.072021484375,3288.427734375,30892032
2026-01-17 11:00:00+07:00,3286.084716796875,3288.68310546875,3285.905517578125,3288.68310546875,7692288
2026-01-17 11:15:00+07:00,3286.203857421875,3286.262451171875,3284.955322265625,3286.262451171875,1171456
2026-01-17 11:30:00+07:00,3286.069091796875,3286.720458984375,3285.18115234375,3286.662109375,0
2026-01-17 11:45:00+07:00,3290.92041015625,3290.92041015625,3287.263427734375,3287.263427734375,0
2026-01-17 12:00:00+07:00,3290.224609375,3290.94677734375,3290.1123046875,3290.681640625,2811904
2026-01-17 12:15:00+07:00,3289.5830078125,3289.76220703125,3288.5087890625,3289.35205078125,106674176
2026-01-17 12:30:00+07:00,3290.773193359375,3290.7880859375,3288.83642578125,3289.8662109375,0
2026-01-17 12:45:00+07:00,3289.986083984375,3292.33154296875,3289.946044921875,3292.11767578125,0
2026-01-17 13:00:00+07:00,3287.57470703125,3290.0859375,3287.10546875,3290.0859375,35469312
2026-01-17 13:15:00+07:00,3287.158203125,3288.09423828125,3286.258544921875,3288.09423828125,3053568
2026-01-17 13:30:00+07:00,3289.81396484375,3290.669189453125,3286.986083984375,3286.986083984375,1859584
2026-01-17 13:45:00+07:00,3289.614501953125,3289.7392578125,3288.144775390625,3289.00732421875,59068416
2026-01-17 14:00:00+07:00,3287.73486328125,3289.68408203125,3286.431884765625,3289.68408203125,0
2026-01-17 14:15:00+07:00,3289.98095703125,3290.414306640625,3288.251953125,3288.251953125,93253632
2026-01-17 14:30:00+07:00,3290.1357421875,3290.82568359375,3289.515380859375,3290.1474609375,0
2026-01-17 14:45:00+07:00,3289.87158203125,3290.10986328125,3288.529541015625,3290.10986328125,107436032
2026-01-17 15:00:00+07:00,3292.637451171875,3292.637451171875,3288.67333984375,3289.6943359375,0
2026-01-17 15:15:00+07:00,3292.811279296875,3292.811279296875,3291.5458984375,3292.170166015625,77723648
2026-01-17 15:30:00+07:00,3293.566650390625,3294.431396484375,3293.13818359375,3293.13818359375,0
2026-01-17 15:45:00+07:00,3294.62744140625,3294.715576171875,3293.53076171875,3293.53076171875,30572544
2026-01-17 16:00:00+07:00,3293.84423828125,3295.168212890625,3293.84423828125,3294.582763671875,3551232
2026-01-17 16:15:00+07:00,3294.27294921875,3294.27294921875,3292.40283203125,3293.103271484375,27944960
2026-01-17 16:30:00+07:00,3299.894287109375,3300.068603515625,3293.770263671875,3294.74951171875,29501440
2026-01-17 16:45:00+07:00,3297.7060546875,3300.0458984375,3297.7060546875,3299.806640625,235161600
2026-01-17 17:00:00+07:00,3297.998291015625,3298.533935546875,3296.4375,3297.56005859375,0
